"CODE,C,6","ORP,C,1","ORPTYPE,C,1","SEX,C,1","SITE,C,1","PROCGR,N,1,0","PROCLEV,N,2,0","PCPART,N,1,0","EXTLEV,N,1,0","EXTTYPE,C,1","MMDC,C,2","OMDCS,C,20","MOSPROC,N,1,0","MOSDC,C,4","MOSHIERAR,C,2","JSSITE,C,1","DESC,C,26","DRGUSE,L","MAYUN,L"
7392,N,U,F,-,0,0,0,0,,--,,0,,,,Replac prolaps umb cord,จริง,
7393,P,U,F,-,0,0,0,0,,--,,0,,,,Incis cx to assist deliv,เท็จ,
7394,Y,L,F,-,0,0,0,0,,--,,0,,,,Pubiotomy to assist del,เท็จ,
7399,Y,L,F,-,1,22,0,0,,--,,0,,,,Ops assisting deliv NEC,จริง,
740,Y,L,F,-,3,33,0,0,,--,,0,,,,Classical c-section,จริง,
741,Y,L,F,-,3,33,0,0,,--,,0,,,,Low cervical c-section,จริง,
742,Y,L,F,-,3,33,0,0,,--,,0,,,,Extraperitoneal c-sect,จริง,
743,Y,L,F,-,3,39,0,0,,--,,0,,,,Rem extratub ectop preg,จริง,
744,Y,L,F,-,3,33,0,0,,--,,0,,,,Cesarean section NEC,จริง,
7491,Y,L,F,-,3,35,0,0,,--,,0,,,,Hysterotomy to termin pg,จริง,
7499,Y,L,F,-,3,33,0,0,,--,,0,,,,Cesarean section NOS,จริง,
750,N,U,F,-,0,0,0,0,,--,,0,,,,Intra-amnion inj for abort,จริง,
751,N,U,F,-,0,0,0,0,,--,,0,,,,Diagnostic amniocentesis,จริง,
752,N,U,F,-,0,0,0,0,,--,,0,,,,Intrauterine transfusion,จริง,
7531,N,U,F,-,0,0,0,0,,--,,0,,,,Amnioscopy,จริง,
7532,P,U,F,-,0,0,0,0,,--,,0,,,,Fetal EKG,เท็จ,
7533,N,U,F,-,0,0,0,0,,--,,0,,,,Fetal blood sampling & Bx,จริง,
7534,P,U,F,-,0,0,0,0,,--,,0,,,,Other fetal monitoring,เท็จ,
7535,P,U,F,-,0,0,0,0,,--,,0,,,,Dx proc fetus/amnion NEC,เท็จ,
7536,Y,L,F,-,1,18,0,0,,--,,0,,,,Correction fetal defect,จริง,
7537,N,U,F,-,0,0,0,0,,--,,0,,,,Amnioinfusion,จริง,
7538,N,U,F,-,0,0,0,0,,--,,0,,,,Fetal pulse oximetry,เท็จ,
754,N,U,F,-,0,0,0,0,,--,,0,,,,Manual remove ret placenta,จริง,
7550,Y,L,F,-,3,39,0,0,,--,,0,,,,Repair ob lac uterus NOS,จริง,
7551,Y,L,F,-,1,20,0,0,,--,,0,,,,Repair ob lacerat cervix,จริง,
7552,Y,L,F,-,3,35,0,0,,--,,0,,,,Repair ob lac corp uteri,จริง,
7561,Y,L,F,-,3,35,0,0,,--,,0,,,,Repair ob lac blad/ureth,จริง,
7562,N,U,F,-,0,0,0,0,,--,,0,,,,Rep curr ob lac rect/anus,จริง,
7569,N,U,F,-,0,0,0,0,,--,,0,,,,Rep oth curr OB laceration,เท็จ,
757,N,U,F,-,0,0,0,0,,--,,0,,,,"Man explor uter cav,PP",จริง,
758,P,U,F,-,0,0,0,0,,--,,0,,,,Ob tamponade uterus/vag,เท็จ,
7591,N,U,F,-,0,0,0,0,,--,,0,,,,Evac OB incis hem perineum,จริง,
7592,N,U,F,-,0,0,0,0,,--,,0,,,,Evac oth hem vulva/vag,จริง,
7593,Y,L,F,-,3,35,0,0,,--,,0,,,,Surg corr invert uterus,จริง,
7594,N,U,F,-,0,0,0,0,,--,,0,,,,Man replac inverted uterus,จริง,
7599,Y,L,F,-,2,30,0,0,,--,,0,,,,Obstetric operation NEC,จริง,
7601,Y,E,B,-,3,35,0,0,,03,"08,21",0,,,,Facial bone sequestrect,จริง,
7609,Y,E,B,-,3,35,0,0,,03,08,0,,,,Facial bone incision NEC,จริง,
7611,Y,N,B,-,3,32,0,0,,03,08,0,,,,Facial bone biopsy,จริง,
7619,Y,E,B,-,2,30,0,0,,03,,0,,,,Facial bone dx proc NEC,จริง,
762,Y,N,B,B,3,36,0,0,,03,08,0,,,,Destruct facial bone les,จริง,
7631,Y,E,B,B,3,38,0,0,,03,08,0,,,,Partial mandibulectomy,จริง,
7639,Y,E,B,B,3,39,0,0,,03,08,0,,,,Part facial ostectom NEC,จริง,
7641,Y,E,B,B,5,55,0,0,,03,08,0,,,,Tot mandibulec w reconst,จริง,
7642,Y,E,B,B,4,46,0,0,,03,08,0,,,,Total mandibulectomy NEC,จริง,
7643,Y,E,B,B,4,48,0,0,,03,08,0,,,,Mandibular reconst NEC,จริง,
7644,Y,E,B,B,5,54,0,0,,03,08,0,,,,Tot face ostect w recons,จริง,
7645,Y,E,B,B,4,49,0,0,,03,08,0,,,,Tot face bone ostect NEC,จริง,
7646,Y,E,B,B,3,38,0,0,,02,"03,08",0,,,,Facial bone reconstr NEC,จริง,
765,Y,E,B,B,4,40,0,0,,08,03,0,,,,Temporomand arthroplasty,จริง,
7661,Y,E,B,B,2,30,0,0,,03,,0,,,,Cl osteoplasty mand rami,จริง,
7662,Y,E,B,B,4,42,0,0,,03,08,0,,,,Open osteoplas mand rami,จริง,
7663,Y,E,B,B,4,45,0,0,,03,08,0,,,,Osteoplasty mandible bdy,จริง,
7664,Y,E,B,B,4,43,0,0,,03,08,0,,,,Mand orthognathic op NEC,จริง,
7665,Y,E,B,B,3,39,0,0,,03,08,0,,,,Seg osteoplasty maxilla,จริง,
7666,Y,E,B,B,4,48,0,0,,03,08,0,,,,Tot osteoplasty maxilla,จริง,
7667,Y,E,B,B,4,40,0,0,,03,08,0,,,,Reduction genioplasty,จริง,
7668,Y,E,B,B,3,39,0,0,,03,08,0,,,,Augmentation genioplasty,จริง,
7669,Y,E,B,B,3,32,0,0,,03,08,0,,,,Facial bone repair NEC,จริง,
7670,Y,E,B,B,4,42,0,0,,01,03,0,,,,Reduction facial fx NOS,จริง,
7671,N,U,B,-,0,0,0,0,,--,,0,,,,Cl reduct malar/zygo fx,จริง,
7672,Y,E,B,B,3,38,0,0,,01,"03,08",0,,,,Opn reduct malar/zygo fx,จริง,
7673,P,U,B,-,0,0,0,0,,--,,0,,,,Cl reduct maxillary fx,เท็จ,
7674,Y,E,B,B,4,45,0,0,,01,"03,08",0,,,,Open reduct maxillary fx,จริง,
7675,P,U,B,-,0,0,0,0,,--,,0,,,,Cl reduct mandible fx,เท็จ,
7676,Y,E,B,B,4,42,0,0,,01,"03,08",0,,,,Open reduct mandible fx,จริง,
7677,Y,E,B,B,4,41,0,0,,01,"03,08",0,,,,open reduct alveolar fx,จริง,
7678,P,U,B,-,0,0,0,0,,--,,0,,,,Cl reduct facial fx NEC,เท็จ,
7679,Y,E,B,B,4,40,0,0,,01,"02,03,08",0,,,,Open reduct face fx NEC,จริง,
7691,Y,E,B,B,3,39,0,0,,02,"03,08",0,,,,Bone graft to face bone,จริง,
7692,Y,E,B,B,4,41,0,0,,02,"03,08",0,,,,Syn implant to face bone,จริง,
7693,P,U,B,-,0,0,0,0,,--,,0,,,,Clos reduct tm dislocat,เท็จ,
7694,Y,E,B,B,2,29,0,0,,03,08,0,,,,Open reduct tm dislocat,จริง,
7695,P,U,B,-,0,0,0,0,,--,,0,,,,Tm manipulation NEC,เท็จ,
7696,P,U,B,-,0,0,0,0,,--,,0,,,,Injec therap sbst TM jnt,เท็จ,
7697,Y,E,B,-,2,29,0,0,,03,08,0,,,,Remove int fix face bone,จริง,
7699,Y,E,B,-,3,33,0,0,,03,08,0,,,,Facial bone/jnt op NEC,จริง,
7700,Y,E,B,-,4,42,0,0,,08,,0,,,,Sequestrectomy NOS,จริง,
7701,Y,E,B,-,5,53,0,0,,08,,0,,,,Chest cage sequestrec,จริง,
7702,Y,E,B,-,4,40,0,0,,08,,0,,,,Humerus sequestrectomy,จริง,
7703,Y,E,B,-,4,40,0,0,,08,,0,,,,Radius & ulna sequestrec,จริง,
7704,Y,E,B,-,4,42,0,0,,08,,0,,,,Metacarp/carp sequestrec,จริง,
7705,Y,E,B,-,4,43,0,0,,08,,0,,,,Femoral sequestrectomy,จริง,
7706,Y,E,B,-,3,34,0,0,,08,,0,,,,Patellar sequestrectomy,จริง,
7707,Y,E,B,-,3,34,0,0,,08,,0,,,,Tibia/fibula sequestrec,จริง,
7708,Y,E,B,-,4,40,0,0,,08,,0,,,,Metatar/tar sequestrec,จริง,
7709,Y,E,B,-,3,34,0,0,,08,,0,,,,Sequestrectomy NEC,จริง,
7710,Y,E,B,-,2,31,0,0,,08,,0,,,,Other bone incision NOS,จริง,
7711,Y,E,B,-,3,36,0,0,,04,08,0,,,,Other chest cage incis,จริง,
7712,Y,E,B,-,3,36,0,0,,08,,0,,,,Other humerus incision,จริง,
7713,Y,E,B,-,3,35,0,0,,08,,0,,,,Other radius/ulna incis,จริง,
7714,Y,E,B,-,3,32,0,0,,08,,0,,,,Oth metacarp/carp incis,จริง,
7715,Y,E,B,-,3,37,0,0,,08,,0,,,,Other femoral incision,จริง,
7716,Y,E,B,-,3,36,0,0,,08,,0,,,,Other patellar incision,จริง,
7717,Y,E,B,-,3,37,0,0,,08,,0,,,,Other tibia/fibula incis,จริง,
7718,Y,E,B,-,3,36,0,0,,08,,0,,,,Oth metatars/tars incis,จริง,
7719,Y,E,B,-,3,32,0,0,,08,,0,,,,Bone incis w/o div NEC,จริง,
7720,Y,E,B,-,3,35,0,0,,08,,0,,,,Wedge osteotomy NOS,จริง,
7721,Y,E,B,C,4,40,0,0,,04,08,0,,,,Chest cage wedg osteotom,จริง,
7722,Y,E,B,F,3,37,0,0,,08,,0,,,,Humerus wedge osteotomy,จริง,
7723,Y,E,B,F,3,39,0,0,,08,,0,,,,Radius/ulna wedg osteoto,จริง,
7724,Y,E,B,F,3,35,0,0,,08,,0,,,,Metacar/car wedg osteoto,จริง,
7725,Y,E,B,G,4,45,0,0,,08,,0,,,,Femoral wedge osteotomy,จริง,
7726,Y,E,B,G,4,41,0,0,,08,,0,,,,Patellar wedge osteotomy,จริง,
7727,Y,E,B,G,4,41,0,0,,08,,0,,,,Tibia/fibul wedg osteot,จริง,
7728,Y,E,B,G,3,36,0,0,,08,09,0,,,,Metatar/tar wedg osteot,จริง,
7729,Y,E,B,-,2,30,0,0,,08,,0,,,,Wedge osteotomy NEC,จริง,
7730,Y,E,B,-,2,30,0,0,,08,03,0,,,,Other bone division NOS,จริง,
7731,Y,E,B,C,3,32,0,0,,04,"08,21",0,,,,Chest cage bone div NEC,จริง,
7732,Y,E,B,F,3,36,0,0,,08,,0,,,,Humerus division NEC,จริง,
7733,Y,E,B,F,3,36,0,0,,08,,0,,,,Radius/ulna division NEC,จริง,
7734,Y,E,B,F,3,32,0,0,,08,,0,,,,Metacar/car division NEC,จริง,
7735,Y,E,B,G,4,42,0,0,,08,,0,,,,Femoral division NEC,จริง,
7736,Y,E,B,G,3,37,0,0,,08,,0,,,,Patellar division NEC,จริง,
7737,Y,E,B,G,4,41,0,0,,08,,0,,,,Tibia/fibula div NEC,จริง,
7738,Y,N,B,G,2,30,0,0,,08,,0,,,,Metatar/tar division NEC,จริง,
7739,Y,E,B,-,2,29,0,0,,08,,0,,,,Bone division NEC,จริง,
7740,Y,N,B,-,2,30,0,0,,08,"03,11",0,,,,Bone biopsy NOS,จริง,
7741,Y,N,B,-,3,35,0,0,,04,08,0,,,,Chest cage bone biopsy,จริง,
7742,Y,E,B,-,3,34,0,0,,08,,0,,,,Humerus biopsy,จริง,
7743,Y,E,B,-,3,32,0,0,,08,,0,,,,Radius & ulna biopsy,จริง,
7744,Y,E,B,-,2,30,0,0,,08,,0,,,,Metacarpal/carpal biopsy,จริง,
7745,Y,E,B,-,3,35,0,0,,08,,0,,,,Femoral biopsy,จริง,
7746,Y,E,B,-,2,30,0,0,,08,,0,,,,Patellar biopsy,จริง,
7747,Y,E,B,-,3,33,0,0,,08,,0,,,,Tibia & fibula biopsy,จริง,
7748,Y,E,B,-,3,33,0,0,,08,,0,,,,Metatarsal/tarsal biopsy,จริง,
7749,Y,E,B,-,3,35,0,0,,08,"03,09",0,,,,Bone biopsy NEC,จริง,
7751,Y,N,B,-,3,38,0,0,,08,,0,,,,Bunionect/sft/osteotomy,จริง,
7752,Y,N,B,-,4,42,0,0,,08,,0,,,,Bunionect/sft/arthrodes,จริง,
7753,Y,N,B,-,4,40,0,0,,08,,0,,,,Oth bunionect w sft corr,จริง,
7754,Y,N,B,-,3,35,0,0,,08,,0,,,,Exc correct bunionette,จริง,
7756,Y,N,B,-,3,39,0,0,,08,,0,,,,Repair of hammer toe,จริง,
7757,Y,N,B,-,3,38,0,0,,08,,0,,,,Repair of claw toe,จริง,
7758,Y,N,B,-,3,33,0,0,,08,21,0,,,,"Oth exc, fus, repair toe",จริง,
7759,Y,N,B,-,3,34,0,0,,08,,0,,,,Bunionectomy NEC,จริง,
7760,Y,N,B,-,2,29,0,0,,08,,0,,,,Loc exc bone lesion NOS,จริง,
7761,Y,N,B,-,3,34,0,0,,04,"08,10",0,,,,Exc chest cage bone les,จริง,
7762,Y,N,B,-,3,34,0,0,,08,,0,,,,Loc exc bone les humerus,จริง,
7763,Y,N,B,-,3,34,0,0,,08,,0,,,,Loc exc les radius/ulna,จริง,
7764,Y,N,B,-,2,29,0,0,,08,21,0,,,,Loc exc les metacar/car,จริง,
7765,Y,N,B,-,3,34,0,0,,08,,0,,,,Loc exc bone les femur,จริง,
7766,Y,N,B,-,3,33,0,0,,08,,0,,,,Loc exc bone les patella,จริง,
7767,Y,N,B,-,3,34,0,0,,08,,0,,,,Loc exc les tibia/fibula,จริง,
7768,Y,N,B,-,2,31,0,0,,08,,0,,,,Loc exc les metatar/tar,จริง,
7769,Y,N,B,-,2,29,0,0,,08,"03,10,21",0,,,,Loc exc bone lesion NEC,จริง,
7770,Y,E,B,-,1,22,0,0,,08,,0,,,,Excise bone for grft NOS,จริง,
7771,Y,E,B,-,1,24,0,0,,04,08,0,,,,Ex chest cage bone-gft,จริง,
7772,Y,E,B,-,2,30,0,0,,08,,0,,,,Excise humerus for graft,จริง,
7773,Y,E,B,-,2,30,0,0,,08,,0,,,,Excis radius/ulna-graft,จริง,
7774,Y,E,B,-,2,30,0,0,,08,,0,,,,Excis metacar/car-graft,จริง,
7775,Y,E,B,-,3,37,0,0,,08,,0,,,,Excise femur for graft,จริง,
7776,Y,E,B,-,2,30,0,0,,08,,0,,,,Excise patella for graft,จริง,
7777,Y,E,B,-,3,37,0,0,,08,,0,,,,Excise tib/fib for graft,จริง,
7778,Y,E,B,-,1,22,0,0,,08,,0,,,,Excis metatar/tar-graft,จริง,
7779,Y,E,B,-,2,30,0,0,,08,03,0,,,,Excise bone for gft NEC,จริง,
7780,Y,E,B,-,3,32,0,0,,08,,0,,,,Oth part ostectomy NOS,จริง,
7781,Y,E,B,C,3,32,0,0,,04,08,0,,,,Oth chest cage ostectomy,จริง,
7782,Y,E,B,F,2,30,0,0,,08,,0,,,,Partial humerectomy NEC,จริง,
7783,Y,E,B,-,2,31,0,0,,08,,0,,,,Part ostect-radius/ulna,จริง,
7784,Y,E,B,F,3,32,0,0,,08,,0,,,,Part ostect-metacar/car,จริง,
7785,Y,E,B,G,3,32,0,0,,08,,0,,,,Part ostectomy-femur,จริง,
7786,Y,E,B,G,3,32,0,0,,08,,0,,,,Partial patellectomy,จริง,
7787,Y,E,B,G,2,30,0,0,,08,,0,,,,Part ostect-tibia/fibula,จริง,
7788,Y,N,B,G,3,32,0,0,,08,,0,,,,Part ostect-metatar/tar,จริง,
7789,Y,E,B,-,2,29,0,0,,08,10,0,,,,Partial ostectomy NEC,จริง,
7790,Y,E,B,-,2,25,0,0,,08,,0,,,,Total ostectomy NOS,จริง,
7791,Y,E,B,C,4,40,0,0,,04,"01,08",0,,,,Tot chest cage ostectomy,จริง,
7792,Y,E,B,F,3,35,0,0,,08,,0,,,,Total ostectomy-humerus,จริง,
7793,Y,E,B,F,3,35,0,0,,08,,0,,,,Tot ostect-radius/ulna,จริง,
7794,Y,E,B,-,2,30,0,0,,08,,0,,,,Tot ostect-metacarp/carp,จริง,
7795,Y,E,B,G,4,40,0,0,,08,,0,,,,Tot ostectomy-femur,จริง,
7796,Y,E,B,G,3,35,0,0,,08,,0,,,,Total patellectomy,จริง,
7797,Y,E,B,G,4,40,0,0,,08,,0,,,,Tot ostect-tibia/fibula,จริง,
7798,Y,N,B,G,4,40,0,0,,08,,0,,,,Tot ostect-metatars/tars,จริง,
7799,Y,E,B,-,3,39,0,0,,08,,0,,,,Total ostectomy NEC,จริง,
7800,Y,E,B,-,3,35,0,0,,08,,0,,,,Bone graft NOS,จริง,
7801,Y,E,B,C,4,41,0,0,,04,08,0,,,,Bone graft to chest cage,จริง,
7802,Y,E,B,F,4,43,0,0,,08,,0,,,,Bone graft to humerus,จริง,
7803,Y,N,B,F,4,40,0,0,,08,,0,,,,Bone graft-radius/ulna,จริง,
7804,Y,E,B,F,3,39,0,0,,08,,0,,,,Bone grft to metacar/car,จริง,
7805,Y,E,B,G,4,42,0,0,,08,,0,,,,Bone graft to femur,จริง,
7806,Y,E,B,G,3,35,0,0,,08,,0,,,,Bone graft to patella,จริง,
7807,Y,E,B,G,4,40,0,0,,08,,0,,,,Bone graft-tibia/fibula,จริง,
7808,Y,E,B,G,3,39,0,0,,08,,0,,,,Bone graft- metatar/tar,จริง,
7809,Y,E,B,-,4,40,0,0,,08,,0,,,,Bone graft NEC,จริง,
7810,Y,E,B,-,3,33,0,0,,08,,0,,,,Applic ext fix dev NOS,จริง,
7811,Y,E,B,C,3,33,0,0,,08,,0,,,,Appl ext fix-chest cage,จริง,
7812,Y,E,B,G,3,37,0,0,,08,,0,,,,Applic ext fix-humerus,จริง,
7813,Y,E,B,F,3,35,0,0,,08,,0,,,,Appl ext fix-radius/ulna,จริง,
7814,Y,E,B,F,3,33,0,0,,08,21,0,,,,Appl ext fix-metacar/car,จริง,
7815,Y,E,B,G,3,38,0,0,,08,,0,,,,Applic ext fix dev-femur,จริง,
7816,Y,E,B,G,3,36,0,0,,08,,0,,,,Appl ext fix dev-patella,จริง,
7817,Y,E,B,G,3,36,0,0,,08,,0,,,,Appl ext fix-tib/fibula,จริง,
7818,Y,E,B,G,3,34,0,0,,08,,0,,,,Appl ext fix-metatar/tar,จริง,
7819,Y,E,B,-,2,29,0,0,,08,,0,,,,Applic ext fix dev NEC,จริง,
7820,Y,E,B,-,2,26,0,0,,08,,0,,,,Limb shorten proc NOS,จริง,
7822,Y,E,B,-,2,31,0,0,,08,,0,,,,Limb short proc-humerus,จริง,
7823,Y,E,B,-,2,29,0,0,,08,,0,,,,Limb shorten-radius/ulna,จริง,
7824,Y,E,B,-,3,34,0,0,,08,,0,,,,Limb shorten-metacar/car,จริง,
7825,Y,E,B,-,3,37,0,0,,08,,0,,,,Limb short proc-femur,จริง,
7827,Y,E,B,-,3,35,0,0,,08,,0,,,,Limb shorten-tib/fibula,จริง,
7828,Y,E,B,-,2,25,0,0,,08,,0,,,,Limb shorten-metatar/tar,จริง,
7829,Y,E,B,-,2,25,0,0,,08,21,0,,,,Limb shorten proc NEC,จริง,
7830,Y,E,B,-,3,37,0,0,,08,,0,,,,Limb lengthen proc NOS,จริง,
7832,Y,E,B,-,4,47,0,0,,08,,0,,,,Limb length proc-humerus,จริง,
7833,Y,E,B,-,4,42,0,0,,08,,0,,,,Limb length-radius/ulna,จริง,
7834,Y,E,B,-,2,25,0,0,,08,,0,,,,Limb length-metacar/car,จริง,
7835,Y,E,B,-,4,48,0,0,,08,,0,,,,Limb length proc-femur,จริง,
7837,Y,E,B,-,4,40,0,0,,08,,0,,,,Limb lengthen-tib/fibula,จริง,
7838,Y,E,B,-,2,25,0,0,,08,,0,,,,Limb lengthn-metatar/tar,จริง,
7839,Y,E,B,-,3,39,0,0,,08,,0,,,,Limb lengthen proc NEC,จริง,
7840,Y,E,B,-,3,35,0,0,,08,,0,,,,Oth bone repair/plast op,จริง,
7841,Y,E,B,C,4,40,0,0,,04,08,0,,,,Oth chest cage rep/plast,จริง,
7842,Y,E,B,F,4,41,0,0,,08,,0,,,,Oth humerus repair/plast,จริง,
7843,Y,E,B,F,3,39,0,0,,08,,0,,,,Oth rad/uln repair/plast,จริง,
7844,Y,E,B,F,3,36,0,0,,08,,0,,,,Oth metac/carp rep/plast,จริง,
7845,Y,E,B,G,4,42,0,0,,08,,0,,,,Oth femur repair/plastic,จริง,
7846,Y,E,B,G,3,38,0,0,,08,,0,,,,Oth patella repair/plast,จริง,
7847,Y,E,B,G,4,41,0,0,,08,,0,,,,Oth tib/fib repair/plast,จริง,
7848,Y,E,B,G,3,35,0,0,,08,,0,,,,Oth meta/tar repa/plast,จริง,
7849,Y,E,B,-,3,32,0,0,,08,,0,,,,Oth bone repa/plast NEC,จริง,
7850,Y,E,B,-,3,37,0,0,,08,,0,,,,Int fix w/o fx reduc NOS,จริง,
7851,Y,E,B,C,3,36,0,0,,04,08,0,,,,Int fixation-chest cage,จริง,
7852,Y,E,B,F,3,37,0,0,,08,,0,,,,Int fixation-humerus,จริง,
7853,Y,E,B,F,3,36,0,0,,08,,0,,,,Int fixation-radius/ulna,จริง,
7854,Y,E,B,F,3,33,0,0,,08,,0,,,,Int fixation-metacar/car,จริง,
7855,Y,E,B,G,4,40,0,0,,08,,0,,,,Internal fixation-femur,จริง,
7856,Y,E,B,G,3,37,0,0,,08,,0,,,,Internal fix-patella,จริง,
7857,Y,E,B,G,3,38,0,0,,08,,0,,,,Int fixation-tibia/fibul,จริง,
7858,Y,E,B,G,3,35,0,0,,08,,0,,,,Int fixation-metatar/tar,จริง,
7859,Y,E,B,J,3,35,0,0,,08,,0,,,,Int fix-no fx reduct NEC,จริง,
7860,Y,N,B,-,2,30,0,0,,08,,0,,,,Remove imp device NOS,จริง,
7861,Y,N,B,-,2,29,0,0,,08,,0,,,,Remov imp dev-chest cage,จริง,
7862,Y,N,B,-,2,28,0,0,,08,21,0,,,,Remove impl dev-humerus,จริง,
7863,Y,N,B,-,2,29,0,0,,08,21,0,,,,Remov imp dev-radius/uln,จริง,
7864,Y,N,B,-,2,26,0,0,,08,21,0,,,,Remov imp dev-metac/carp,จริง,
7865,Y,N,B,-,2,31,0,0,,08,21,0,,,,Remove imp device-femur,จริง,
7866,Y,N,B,-,2,28,0,0,,08,21,0,,,,Remov imp device-patella,จริง,
7867,Y,N,B,-,2,30,0,0,,08,21,0,,,,Remov imp dev-tib/fibula,จริง,
7868,Y,N,B,-,2,29,0,0,,08,21,0,,,,Remove imp dev-metat/tar,จริง,
7869,Y,N,B,-,2,30,0,0,,08,21,0,,,,Remove impl device NEC,จริง,
7870,Y,E,B,-,2,25,0,0,,08,,0,,,,Osteoclasis NOS,จริง,
7871,Y,E,B,-,2,30,0,0,,08,,0,,,,Osteoclasis-chest cage,จริง,
7872,Y,E,B,-,3,35,0,0,,08,,0,,,,Osteoclasis-humerus,จริง,
7873,Y,E,B,-,2,25,0,0,,08,,0,,,,Osteoclasis-radius/ulna,จริง,
7874,Y,E,B,-,2,25,0,0,,08,,0,,,,Osteoclasis-metacar/car,จริง,
7875,Y,E,B,-,4,43,0,0,,08,,0,,,,Osteoclasis-femur,จริง,
7876,Y,E,B,-,1,24,0,0,,08,,0,,,,Osteoclasis-patella,จริง,
7877,Y,E,B,-,3,37,0,0,,08,,0,,,,Osteoclasis-tibia/fibula,จริง,
7878,Y,E,B,-,2,25,0,0,,08,,0,,,,Osteoclasis-metatar/tar,จริง,
7879,Y,E,B,-,2,25,0,0,,08,,0,,,,Osteoclasis NEC,จริง,
7880,Y,E,B,-,2,25,0,0,,08,,0,,,,Other bone dx proc NOS,จริง,
7881,Y,E,B,-,2,25,0,0,,08,,0,,,,Oth dx proced-chest cage,จริง,
7882,Y,E,B,-,2,25,0,0,,08,,0,,,,Oth dx proced-humerus,จริง,
7883,Y,E,B,-,2,25,0,0,,08,,0,,,,Oth dx proc-radius/ulna,จริง,
7884,Y,E,B,-,2,25,0,0,,08,,0,,,,Oth dx proc-metacar/car,จริง,
7885,Y,E,B,-,2,30,0,0,,08,,0,,,,Oth dx proced-femur,จริง,
7886,Y,E,B,-,2,25,0,0,,08,,0,,,,Oth dx proced-patella,จริง,
7887,Y,E,B,-,2,25,0,0,,08,,0,,,,Oth dx proc-tibia/fibula,จริง,
7888,Y,E,B,-,2,25,0,0,,08,,0,,,,Oth dx proc-metatar/tar,จริง,
7889,Y,E,B,-,1,20,0,0,,08,,0,,,,Other bone dx proc NEC,จริง,
7890,Y,E,B,-,2,25,0,0,,08,,0,,,,Insert bone stimul NOS,จริง,
7891,Y,E,B,-,2,25,0,0,,08,,0,,,,Insert bone stimul-chest,จริง,
7892,Y,E,B,-,2,30,0,0,,08,,0,,,,Insert bone stim-humerus,จริง,
7893,Y,E,B,-,2,30,0,0,,08,,0,,,,Inser bone stim-rad/ulna,จริง,
7894,Y,E,B,-,2,25,0,0,,08,,0,,,,Inser bone stim-meta/car,จริง,
7895,Y,E,B,-,2,31,0,0,,08,,0,,,,Insert bone stim-femur,จริง,
7896,Y,E,B,-,2,25,0,0,,08,,0,,,,Insert bone stim-patella,จริง,
7897,Y,E,B,-,2,30,0,0,,08,,0,,,,Inser bone stim-tib/fib,จริง,
7898,Y,E,B,-,2,25,0,0,,08,,0,,,,Inser bone stim-meta/tar,จริง,
7899,Y,E,B,-,2,25,0,0,,08,,0,,,,Insert bone stimul NEC,จริง,
7900,P,U,B,-,0,0,0,0,,--,,0,,,,Closed fx reduction NOS,เท็จ,
7901,P,U,B,-,0,0,0,0,,--,,0,,,,Closed fx reduct humerus,จริง,
7902,P,U,B,-,0,0,0,0,,--,,0,,,,Cl fx reduc-radius/ulna,จริง,
7903,P,U,B,-,0,0,0,0,,--,,0,,,,Cl fx reduc-metacar/car,เท็จ,
7904,P,U,B,-,0,0,0,0,,--,,0,,,,Cl fx reduc-finger,เท็จ,
7905,P,U,B,-,0,0,0,0,,--,,0,,,,Cl fx reduc-femur,จริง,
7906,P,U,B,-,0,0,0,0,,--,,0,,,,Cl fx reduc-tibia/fibula,เท็จ,
7907,P,U,B,-,0,0,0,0,,--,,0,,,,Cl fx reduc-metatar/tar,เท็จ,
7908,P,U,B,-,0,0,0,0,,--,,0,,,,Cl fx reduc-toe,จริง,
7909,P,U,B,-,0,0,0,0,,--,,0,,,,Closed fx reduction NEC,เท็จ,
7910,Y,E,B,-,2,31,0,0,,08,,0,,,,Cl fx reduc-int fix NOS,จริง,
7911,Y,E,B,F,2,31,0,0,,08,,0,,,,Clos red-int fix humerus,จริง,
7912,Y,N,B,F,2,30,0,0,,08,,0,,,,Cl red-int fix rad/ulna,จริง,
7913,Y,E,B,-,2,30,0,0,,08,,0,,,,Cl red-int fix metac/car,จริง,
7914,Y,E,B,-,2,28,0,0,,08,,0,,,,Close red-int fix finger,จริง,
7915,Y,E,B,G,4,44,0,0,,08,,0,,,,Closed red-int fix femur,จริง,
7916,Y,E,B,G,3,39,0,0,,08,,0,,,,Cl red-int fix tib/fibu,จริง,
7917,Y,E,B,G,3,34,0,0,,08,,0,,,,Cl red-int fix metat/tar,จริง,
7918,Y,E,B,-,2,28,0,0,,08,,0,,,,Close red-int fix toe fx,จริง,
7919,Y,E,B,-,3,34,0,0,,08,,0,,,,Cl fx reduc-int fix NEC,จริง,
7920,Y,E,B,-,3,32,0,0,,08,,0,,,,Open fx reduction NOS,จริง,
7921,Y,E,B,F,3,35,0,0,,08,,0,,,,Open reduc-humerus fx,จริง,
7922,Y,E,B,F,3,34,0,0,,08,,0,,,,Open reduc-radius/uln fx,จริง,
7923,Y,E,B,F,3,33,0,0,,08,,0,,,,Open reduc-metac/car fx,จริง,
7924,Y,E,B,-,2,27,0,0,,08,,0,,,,Open reduction-finger fx,จริง,
